fecha_hora,pm25,NowCast,IBOCA,hora,dia_semana,mes,año,excluido_julio_2024,es_outlier
2024-03-12 22:00:00,43.0,36.06,102.39,22,1,3,2024,False,False
2024-03-12 23:00:00,39.0,37.17,105.1,23,1,3,2024,False,False
2024-03-13 00:00:00,36.0,36.74,104.05,0,2,3,2024,False,False
2024-03-13 01:00:00,44.0,39.59,111.07,1,2,3,2024,False,False
2024-03-13 02:00:00,40.0,39.75,111.46,2,2,3,2024,False,False
2024-03-13 03:00:00,35.0,37.91,106.94,3,2,3,2024,False,False
2024-03-13 04:00:00,32.0,35.63,101.33,4,2,3,2024,False,False
2024-03-13 05:00:00,24.0,30.09,88.82,5,2,3,2024,False,False
2024-03-13 06:00:00,23.0,26.52,81.34,6,2,3,2024,False,False
2024-03-13 07:00:00,31.0,28.66,85.83,7,2,3,2024,False,False
2024-03-13 08:00:00,35.0,31.69,92.19,8,2,3,2024,False,False
2024-03-13 09:00:00,32.0,31.84,92.51,9,2,3,2024,False,False
2024-03-13 10:00:00,32.0,31.91,92.66,10,2,3,2024,False,False
2024-03-13 11:00:00,32.0,31.95,92.75,11,2,3,2024,False,False
2024-03-13 12:00:00,26.0,29.11,86.77,12,2,3,2024,False,False
2024-03-13 13:00:00,26.0,27.94,84.3,13,2,3,2024,False,False
2024-03-13 14:00:00,25.0,27.23,82.83,14,2,3,2024,False,False
2024-03-13 15:00:00,24.0,26.1,80.44,15,2,3,2024,False,False
2024-03-13 16:00:00,24.0,25.36,78.89,16,2,3,2024,False,False
2024-03-13 17:00:00,21.0,23.4,74.77,17,2,3,2024,False,False
2024-03-13 18:00:00,26.0,24.44,76.96,18,2,3,2024,False,False
2024-03-13 19:00:00,20.0,22.51,72.89,19,2,3,2024,False,False
2024-03-13 20:00:00,23.0,22.86,73.62,20,2,3,2024,False,False
2024-03-13 21:00:00,31.0,25.91,80.04,21,2,3,2024,False,False
2024-03-13 22:00:00,35.0,30.01,88.66,22,2,3,2024,False,False
2024-03-13 23:00:00,33.0,31.29,91.36,23,2,3,2024,False,False
2024-03-14 00:00:00,31.0,31.17,91.1,0,3,3,2024,False,False
2024-03-14 01:00:00,26.0,28.95,86.44,1,3,3,2024,False,False
2024-03-14 02:00:00,29.0,28.98,86.49,2,3,3,2024,False,False
2024-03-14 03:00:00,22.0,25.99,80.2,3,3,3,2024,False,False
2024-03-14 04:00:00,21.0,23.85,75.7,4,3,3,2024,False,False
2024-03-14 05:00:00,28.0,25.63,79.45,5,3,3,2024,False,False
2024-03-14 06:00:00,24.0,24.93,77.98,6,3,3,2024,False,False
2024-03-14 07:00:00,31.0,27.41,83.2,7,3,3,2024,False,False
2024-03-14 08:00:00,37.0,31.65,92.11,8,3,3,2024,False,False
2024-03-14 09:00:00,27.0,29.64,87.88,9,3,3,2024,False,False
2024-03-14 10:00:00,34.0,31.52,91.84,10,3,3,2024,False,False
2024-03-14 11:00:00,27.0,29.56,87.73,11,3,3,2024,False,False
2024-03-14 12:00:00,24.0,27.15,82.66,12,3,3,2024,False,False
2024-03-14 13:00:00,25.0,26.22,80.7,13,3,3,2024,False,False
2024-03-14 14:00:00,38.0,31.45,91.69,14,3,3,2024,False,False
2024-03-14 15:00:00,27.0,29.46,87.51,15,3,3,2024,False,False
2024-03-14 16:00:00,25.0,27.79,84.0,16,3,3,2024,False,False
2024-03-14 17:00:00,33.0,29.72,88.05,17,3,3,2024,False,False
2024-03-14 18:00:00,33.0,30.94,90.62,18,3,3,2024,False,False
2024-03-14 19:00:00,33.0,31.7,92.22,19,3,3,2024,False,False
2024-03-14 20:00:00,36.0,33.28,95.55,20,3,3,2024,False,False
2024-03-14 21:00:00,32.0,32.82,94.57,21,3,3,2024,False,False
2024-03-14 22:00:00,33.0,32.88,94.71,22,3,3,2024,False,False
2024-03-14 23:00:00,41.0,36.31,102.99,23,3,3,2024,False,False
2024-03-15 00:00:00,33.0,34.9,98.94,0,4,3,2024,False,False
2024-03-15 01:00:00,24.0,30.4,89.49,1,4,3,2024,False,False
2024-03-15 02:00:00,33.0,31.48,91.75,2,4,3,2024,False,False
2024-03-15 03:00:00,39.0,34.6,98.33,3,4,3,2024,False,False
2024-03-15 04:00:00,31.0,33.11,95.19,4,4,3,2024,False,False
2024-03-15 05:00:00,39.0,35.56,101.14,5,4,3,2024,False,False
2024-03-15 06:00:00,45.0,40.12,112.38,6,4,3,2024,False,False
2024-03-15 07:00:00,51.0,45.76,126.27,7,4,3,2024,False,False
2024-03-15 08:00:00,67.0,56.38,151.45,8,4,3,2024,False,False
2024-03-15 09:00:00,65.0,60.7,153.66,9,4,3,2024,False,False
2024-03-15 10:00:00,56.0,58.35,152.46,10,4,3,2024,False,False
2024-03-15 11:00:00,29.0,43.67,121.13,11,4,3,2024,False,False
2024-03-15 12:00:00,26.0,34.84,98.81,12,4,3,2024,False,False
2024-03-15 13:00:00,18.0,26.42,81.11,13,4,3,2024,False,False
2024-03-15 14:00:00,18.0,22.21,72.25,14,4,3,2024,False,False
2024-03-15 15:00:00,21.0,21.6,70.98,15,4,3,2024,False,False
2024-03-15 16:00:00,12.0,16.8,60.88,16,4,3,2024,False,False
2024-03-15 17:00:00,23.0,19.9,67.4,17,4,3,2024,False,False
2024-03-15 18:00:00,24.0,21.95,71.71,18,4,3,2024,False,False
2024-03-15 19:00:00,29.0,25.47,79.12,19,4,3,2024,False,False
2024-03-15 20:00:00,30.0,27.73,83.87,20,4,3,2024,False,False
2024-03-15 21:00:00,34.0,30.86,90.46,21,4,3,2024,False,False
2024-03-15 22:00:00,30.0,30.43,89.54,22,4,3,2024,False,False
2024-03-15 23:00:00,36.0,33.21,95.4,23,4,3,2024,False,False
2024-03-16 00:00:00,32.0,32.61,94.13,0,5,3,2024,False,False
2024-03-16 01:00:00,40.0,36.31,102.99,1,5,3,2024,False,False
2024-03-16 02:00:00,46.0,41.16,114.93,2,5,3,2024,False,False
2024-03-16 03:00:00,33.0,37.08,104.89,3,5,3,2024,False,False
2024-03-16 04:00:00,44.0,40.54,113.42,4,5,3,2024,False,False
2024-03-16 05:00:00,41.0,40.69,113.79,5,5,3,2024,False,False
2024-03-16 06:00:00,47.0,42.83,119.05,6,5,3,2024,False,False
2024-03-16 07:00:00,55.0,48.74,133.61,7,5,3,2024,False,False
2024-03-16 08:00:00,67.0,58.23,152.4,8,5,3,2024,False,False
2024-03-16 09:00:00,38.0,48.11,132.06,9,5,3,2024,False,False
2024-03-16 10:00:00,41.0,44.56,123.31,10,5,3,2024,False,False
2024-03-16 11:00:00,33.0,38.78,109.07,11,5,3,2024,False,False
2024-03-16 12:00:00,30.0,34.39,97.87,12,5,3,2024,False,False
2024-03-16 13:00:00,28.0,31.19,91.15,13,5,3,2024,False,False
2024-03-16 14:00:00,30.0,30.59,89.89,14,5,3,2024,False,False
2024-03-16 15:00:00,28.0,29.3,87.16,15,5,3,2024,False,False
2024-03-16 16:00:00,25.0,27.15,82.64,16,5,3,2024,False,False
2024-03-16 17:00:00,23.0,25.07,78.28,17,5,3,2024,False,False
2024-03-16 18:00:00,29.0,27.03,82.4,18,5,3,2024,False,False
2024-03-16 19:00:00,33.0,30.01,88.67,19,5,3,2024,False,False
2024-03-16 20:00:00,29.0,29.37,87.31,20,5,3,2024,False,False
2024-03-16 21:00:00,38.0,33.16,95.28,21,5,3,2024,False,False
2024-03-16 22:00:00,45.0,39.2,110.1,22,5,3,2024,False,False
2024-03-16 23:00:00,45.0,42.04,117.09,23,5,3,2024,False,False
2024-03-17 00:00:00,39.0,40.55,113.44,0,6,3,2024,False,False
2024-03-17 01:00:00,38.0,39.31,110.37,1,6,3,2024,False,False
2024-03-17 02:00:00,34.0,36.71,103.99,2,6,3,2024,False,False
2024-03-17 03:00:00,40.0,38.32,107.95,3,6,3,2024,False,False
2024-03-17 04:00:00,33.0,35.72,101.54,4,6,3,2024,False,False
2024-03-17 05:00:00,37.0,36.63,103.78,5,6,3,2024,False,False
2024-03-17 06:00:00,36.0,36.42,103.26,6,6,3,2024,False,False
2024-03-17 07:00:00,37.0,36.63,103.79,7,6,3,2024,False,False
2024-03-17 08:00:00,39.0,37.45,105.8,8,6,3,2024,False,False
2024-03-17 09:00:00,35.0,36.78,104.14,9,6,3,2024,False,False
2024-03-17 10:00:00,30.0,34.39,97.87,10,6,3,2024,False,False
2024-03-17 11:00:00,21.0,27.49,83.37,11,6,3,2024,False,False
2024-03-17 12:00:00,20.0,23.55,75.07,12,6,3,2024,False,False
2024-03-17 13:00:00,22.0,22.77,73.44,13,6,3,2024,False,False
2024-03-17 14:00:00,21.0,21.88,71.58,14,6,3,2024,False,False
2024-03-17 15:00:00,17.0,19.44,66.43,15,6,3,2024,False,False
2024-03-17 16:00:00,19.0,19.22,65.97,16,6,3,2024,False,False
2024-03-17 17:00:00,18.0,18.61,64.68,17,6,3,2024,False,False
2024-03-17 18:00:00,20.0,19.3,66.14,18,6,3,2024,False,False
2024-03-17 19:00:00,25.0,22.15,72.13,19,6,3,2024,False,False
2024-03-17 20:00:00,24.0,23.07,74.08,20,6,3,2024,False,False
2024-03-17 21:00:00,25.0,23.72,75.43,21,6,3,2024,False,False
2024-03-17 22:00:00,26.0,24.18,76.4,22,6,3,2024,False,False
2024-03-17 23:00:00,28.0,25.87,79.95,23,6,3,2024,False,False
2024-03-18 00:00:00,27.0,26.32,80.9,0,0,3,2024,False,False
2024-03-18 01:00:00,25.0,25.8,79.82,1,0,3,2024,False,False
2024-03-18 02:00:00,35.0,30.44,89.57,2,0,3,2024,False,False
2024-03-18 03:00:00,24.0,27.25,82.86,3,0,3,2024,False,False
2024-03-18 04:00:00,30.0,28.59,85.67,4,0,3,2024,False,False
2024-03-18 05:00:00,28.0,28.27,85.01,5,0,3,2024,False,False
2024-03-18 06:00:00,31.0,29.05,86.64,6,0,3,2024,False,False
2024-03-18 07:00:00,30.0,29.37,87.31,7,0,3,2024,False,False
2024-03-18 08:00:00,38.0,32.67,94.27,8,0,3,2024,False,False
2024-03-18 09:00:00,35.0,33.55,96.1,9,0,3,2024,False,False
2024-03-18 10:00:00,31.0,32.62,94.14,10,0,3,2024,False,False
2024-03-18 11:00:00,23.0,28.85,86.23,11,0,3,2024,False,False
2024-03-18 12:00:00,24.0,26.93,82.19,12,0,3,2024,False,False
2024-03-18 13:00:00,18.0,21.97,71.75,13,0,3,2024,False,False
2024-03-18 14:00:00,21.0,21.48,70.73,14,0,3,2024,False,False
2024-03-18 15:00:00,18.0,19.74,67.07,15,0,3,2024,False,False
2024-03-18 16:00:00,23.0,21.37,70.49,16,0,3,2024,False,False
2024-03-18 17:00:00,28.0,24.68,77.47,17,0,3,2024,False,False
2024-03-18 18:00:00,24.0,24.34,76.74,18,0,3,2024,False,False
2024-03-18 19:00:00,21.0,22.67,73.23,19,0,3,2024,False,False
2024-03-18 20:00:00,27.0,24.79,77.68,20,0,3,2024,False,False
2024-03-18 21:00:00,23.0,23.9,75.81,21,0,3,2024,False,False
2024-03-18 22:00:00,21.0,22.81,73.53,22,0,3,2024,False,False
2024-03-18 23:00:00,16.0,19.8,67.19,23,0,3,2024,False,False
2024-03-19 00:00:00,17.0,18.6,64.66,0,1,3,2024,False,False
2024-03-19 01:00:00,11.0,14.56,56.16,1,1,3,2024,False,False
2024-03-19 02:00:00,21.0,17.78,62.94,2,1,3,2024,False,False
2024-03-19 03:00:00,19.0,18.39,64.23,3,1,3,2024,False,False
2024-03-19 04:00:00,19.0,18.69,64.87,4,1,3,2024,False,False
2024-03-19 05:00:00,19.0,18.85,65.19,5,1,3,2024,False,False
2024-03-19 06:00:00,23.0,20.92,69.55,6,1,3,2024,False,False
2024-03-19 07:00:00,29.0,24.96,78.05,7,1,3,2024,False,False
2024-03-19 08:00:00,39.0,31.98,92.81,8,1,3,2024,False,False
2024-03-19 09:00:00,34.0,32.99,94.94,9,1,3,2024,False,False
2024-03-19 10:00:00,31.0,32.0,92.84,10,1,3,2024,False,False
2024-03-19 11:00:00,20.0,26.0,80.23,11,1,3,2024,False,False
2024-03-19 12:00:00,20.0,23.0,73.92,12,1,3,2024,False,False
2024-03-19 13:00:00,28.0,25.5,79.18,13,1,3,2024,False,False
2024-03-19 14:00:00,22.0,23.75,75.5,14,1,3,2024,False,False
2024-03-19 15:00:00,12.0,17.87,63.14,15,1,3,2024,False,False
2024-03-19 16:00:00,17.0,17.44,62.22,16,1,3,2024,False,False
2024-03-19 17:00:00,20.0,18.72,64.92,17,1,3,2024,False,False
2024-03-19 18:00:00,23.0,20.86,69.42,18,1,3,2024,False,False
2024-03-19 19:00:00,25.0,22.93,73.77,19,1,3,2024,False,False
2024-03-19 20:00:00,19.0,20.96,69.64,20,1,3,2024,False,False
2024-03-19 21:00:00,23.0,21.98,71.78,21,1,3,2024,False,False
2024-03-19 22:00:00,30.0,25.99,80.21,22,1,3,2024,False,False
2024-03-19 23:00:00,31.0,28.5,85.48,23,1,3,2024,False,False
2024-03-20 00:00:00,36.0,32.25,93.38,0,2,3,2024,False,False
2024-03-20 01:00:00,47.0,39.63,111.16,1,2,3,2024,False,False
2024-03-20 02:00:00,39.0,39.32,110.4,2,2,3,2024,False,False
2024-03-20 03:00:00,42.0,40.66,113.71,3,2,3,2024,False,False
2024-03-20 04:00:00,42.0,41.33,115.36,4,2,3,2024,False,False
2024-03-20 05:00:00,44.0,42.67,118.65,5,2,3,2024,False,False
2024-03-20 06:00:00,38.0,40.34,112.91,6,2,3,2024,False,False
2024-03-20 07:00:00,43.0,41.67,116.19,7,2,3,2024,False,False
2024-03-20 08:00:00,69.0,55.34,149.86,8,2,3,2024,False,False
2024-03-20 09:00:00,61.0,58.18,152.37,9,2,3,2024,False,False
2024-03-20 10:00:00,45.0,51.59,140.62,10,2,3,2024,False,False
2024-03-20 11:00:00,28.0,39.79,111.57,11,2,3,2024,False,False
2024-03-20 12:00:00,29.0,34.4,97.89,12,2,3,2024,False,False
2024-03-20 13:00:00,32.0,33.2,95.37,13,2,3,2024,False,False
2024-03-20 14:00:00,26.0,29.6,87.8,14,2,3,2024,False,False
2024-03-20 15:00:00,43.0,36.3,102.97,15,2,3,2024,False,False
2024-03-20 16:00:00,38.0,37.15,105.06,16,2,3,2024,False,False
2024-03-20 17:00:00,37.0,37.07,104.87,17,2,3,2024,False,False
2024-03-20 18:00:00,32.0,34.54,98.18,18,2,3,2024,False,False
2024-03-20 19:00:00,30.0,32.27,93.41,19,2,3,2024,False,False
2024-03-20 20:00:00,35.0,33.63,96.28,20,2,3,2024,False,False
2024-03-20 21:00:00,42.0,37.19,105.17,21,2,3,2024,False,False
2024-03-20 22:00:00,26.0,32.63,94.17,22,2,3,2024,False,False
2024-03-20 23:00:00,27.0,30.4,89.49,23,2,3,2024,False,False
2024-03-21 00:00:00,31.0,30.64,89.99,0,3,3,2024,False,False
2024-03-21 01:00:00,33.0,31.57,91.95,1,3,3,2024,False,False
2024-03-21 02:00:00,33.0,32.14,93.15,2,3,3,2024,False,False
2024-03-21 03:00:00,36.0,33.6,96.21,3,3,3,2024,False,False
2024-03-21 04:00:00,39.0,35.66,101.39,4,3,3,2024,False,False
2024-03-21 05:00:00,45.0,39.8,111.58,5,3,3,2024,False,False
2024-03-21 06:00:00,44.0,41.58,115.97,6,3,3,2024,False,False
2024-03-21 07:00:00,49.0,45.34,125.24,7,3,3,2024,False,False
2024-03-21 08:00:00,58.0,51.85,141.27,8,3,3,2024,False,False
2024-03-21 09:00:00,55.0,53.43,145.14,9,3,3,2024,False,False
2024-03-21 10:00:00,39.0,46.22,127.39,10,3,3,2024,False,False
2024-03-21 11:00:00,39.0,43.0,119.46,11,3,3,2024,False,False
2024-03-21 12:00:00,29.0,35.8,101.75,12,3,3,2024,False,False
2024-03-21 13:00:00,18.0,26.9,82.13,13,3,3,2024,False,False
2024-03-21 14:00:00,21.0,23.95,75.92,14,3,3,2024,False,False
2024-03-21 15:00:00,23.0,23.47,74.92,15,3,3,2024,False,False
2024-03-21 16:00:00,26.0,24.73,77.57,16,3,3,2024,False,False
2024-03-21 17:00:00,24.0,24.36,76.79,17,3,3,2024,False,False
2024-03-21 18:00:00,30.0,27.18,82.71,18,3,3,2024,False,False
2024-03-21 19:00:00,32.0,29.59,87.78,19,3,3,2024,False,False
2024-03-21 20:00:00,40.0,34.79,98.72,20,3,3,2024,False,False
2024-03-21 21:00:00,42.0,38.39,108.13,21,3,3,2024,False,False
2024-03-21 22:00:00,30.0,34.2,97.47,22,3,3,2024,False,False
2024-03-21 23:00:00,28.0,31.1,90.95,23,3,3,2024,False,False
2024-03-22 00:00:00,35.0,33.05,95.06,0,4,3,2024,False,False
2024-03-22 01:00:00,40.0,36.53,103.53,1,4,3,2024,False,False
2024-03-22 02:00:00,48.0,42.27,117.66,2,4,3,2024,False,False
2024-03-22 03:00:00,40.0,41.14,114.88,3,4,3,2024,False,False
2024-03-22 04:00:00,38.0,39.57,111.02,4,4,3,2024,False,False
2024-03-22 05:00:00,44.0,41.4,115.52,5,4,3,2024,False,False
2024-03-22 06:00:00,47.0,43.74,121.29,6,4,3,2024,False,False
2024-03-22 07:00:00,57.0,50.7,138.43,7,4,3,2024,False,False
2024-03-22 08:00:00,71.0,60.85,153.74,8,4,3,2024,False,True
2024-03-22 09:00:00,71.0,65.93,156.34,9,4,3,2024,False,True
2024-03-22 10:00:00,66.0,65.97,156.36,10,4,3,2024,False,False
2024-03-22 11:00:00,59.0,62.49,154.58,11,4,3,2024,False,False
2024-03-22 12:00:00,46.0,54.82,148.58,12,4,3,2024,False,False
2024-03-22 13:00:00,48.0,51.65,140.78,13,4,3,2024,False,False
2024-03-22 14:00:00,42.0,47.17,129.72,14,4,3,2024,False,False
2024-03-22 15:00:00,48.0,47.56,130.68,15,4,3,2024,False,False
2024-03-22 16:00:00,49.0,48.5,133.0,16,4,3,2024,False,False
2024-03-22 17:00:00,39.0,44.1,122.17,17,4,3,2024,False,False
2024-03-22 18:00:00,42.0,43.15,119.84,18,4,3,2024,False,False
2024-03-22 19:00:00,37.0,40.09,112.29,19,4,3,2024,False,False
2024-03-22 20:00:00,45.0,42.43,118.07,20,4,3,2024,False,False
2024-03-22 21:00:00,52.0,46.65,128.44,21,4,3,2024,False,False
2024-03-22 22:00:00,59.0,50.91,138.95,22,4,3,2024,False,False
2024-03-22 23:00:00,48.0,49.81,136.24,23,4,3,2024,False,False
2024-03-23 00:00:00,54.0,51.38,140.11,0,5,3,2024,False,False
2024-03-23 01:00:00,112.0,82.15,164.64,1,5,3,2024,False,True
2024-03-23 02:00:00,58.0,70.08,158.46,2,5,3,2024,False,False
2024-03-23 03:00:00,54.0,62.04,154.35,3,5,3,2024,False,False
2024-03-23 04:00:00,45.0,53.52,145.37,4,5,3,2024,False,False
2024-03-23 05:00:00,56.0,54.76,148.43,5,5,3,2024,False,False
2024-03-23 06:00:00,68.0,61.38,154.01,6,5,3,2024,False,False
2024-03-23 07:00:00,60.0,60.69,153.66,7,5,3,2024,False,False
2024-03-23 08:00:00,72.0,66.35,156.56,8,5,3,2024,False,True
2024-03-23 09:00:00,80.0,73.18,160.05,9,5,3,2024,False,True
2024-03-23 10:00:00,83.0,78.09,162.57,10,5,3,2024,False,True
2024-03-23 11:00:00,68.0,73.05,159.99,11,5,3,2024,False,False
2024-03-23 12:00:00,52.0,62.52,154.6,12,5,3,2024,False,False
2024-03-23 13:00:00,63.0,63.19,154.94,13,5,3,2024,False,False
2024-03-23 14:00:00,47.0,55.78,151.14,14,5,3,2024,False,False
2024-03-23 15:00:00,41.0,47.94,131.62,15,5,3,2024,False,False
2024-03-23 16:00:00,44.0,45.97,126.78,16,5,3,2024,False,False
2024-03-23 17:00:00,38.0,41.98,116.96,17,5,3,2024,False,False
2024-03-23 18:00:00,32.0,36.99,104.66,18,5,3,2024,False,False
2024-03-23 19:00:00,30.0,33.49,95.98,19,5,3,2024,False,False
2024-03-23 20:00:00,35.0,34.24,97.56,20,5,3,2024,False,False
2024-03-23 21:00:00,44.0,39.12,109.9,21,5,3,2024,False,False
2024-03-23 22:00:00,54.0,46.55,128.22,22,5,3,2024,False,False
2024-03-23 23:00:00,46.0,46.27,127.53,23,5,3,2024,False,False
2024-03-24 00:00:00,59.0,52.64,143.2,0,6,3,2024,False,False
2024-03-24 01:00:00,54.0,53.23,144.66,1,6,3,2024,False,False
2024-03-24 02:00:00,55.0,54.1,146.8,2,6,3,2024,False,False
2024-03-24 03:00:00,49.0,51.6,140.63,3,6,3,2024,False,False
2024-03-24 04:00:00,48.0,49.83,136.28,4,6,3,2024,False,False
2024-03-24 05:00:00,43.0,46.47,128.02,5,6,3,2024,False,False
2024-03-24 06:00:00,43.0,44.77,123.82,6,6,3,2024,False,False
2024-03-24 07:00:00,48.0,46.54,128.19,7,6,3,2024,False,False
2024-03-24 08:00:00,52.0,48.61,133.29,8,6,3,2024,False,False
2024-03-24 09:00:00,47.0,48.19,132.26,9,6,3,2024,False,False
2024-03-24 10:00:00,45.0,47.27,129.99,10,6,3,2024,False,False
2024-03-24 11:00:00,44.0,46.37,127.77,11,6,3,2024,False,False
2024-03-24 12:00:00,28.0,36.81,104.22,12,6,3,2024,False,False
2024-03-24 13:00:00,26.0,31.31,91.4,13,6,3,2024,False,False
2024-03-24 14:00:00,21.0,26.15,80.55,14,6,3,2024,False,False
2024-03-24 15:00:00,28.0,27.52,83.43,15,6,3,2024,False,False
2024-03-24 16:00:00,27.0,27.26,82.88,16,6,3,2024,False,False
2024-03-24 17:00:00,26.0,27.03,82.39,17,6,3,2024,False,False
2024-03-24 18:00:00,23.0,25.09,78.31,18,6,3,2024,False,False
2024-03-24 19:00:00,26.0,25.72,79.64,19,6,3,2024,False,False
2024-03-24 20:00:00,32.0,28.98,86.49,20,6,3,2024,False,False
2024-03-24 21:00:00,18.0,23.69,75.37,21,6,3,2024,False,False
2024-03-24 22:00:00,25.0,24.79,77.69,22,6,3,2024,False,False
2024-03-24 23:00:00,24.0,24.69,77.48,23,6,3,2024,False,False
2024-03-25 00:00:00,31.0,27.46,83.3,0,0,3,2024,False,False
2024-03-25 01:00:00,15.0,21.79,71.38,1,0,3,2024,False,False
2024-03-25 02:00:00,28.0,25.37,78.91,2,0,3,2024,False,False
2024-03-25 03:00:00,27.0,26.41,81.09,3,0,3,2024,False,False
2024-03-25 04:00:00,16.0,21.68,71.14,4,0,3,2024,False,False
2024-03-25 05:00:00,16.0,19.27,66.07,5,0,3,2024,False,False
2024-03-25 06:00:00,33.0,26.24,80.73,6,0,3,2024,False,False
2024-03-25 07:00:00,37.0,31.87,92.58,7,0,3,2024,False,False
2024-03-25 08:00:00,47.0,39.49,110.82,8,0,3,2024,False,False
2024-03-25 09:00:00,48.0,44.07,122.1,9,0,3,2024,False,False
2024-03-25 10:00:00,41.0,42.91,119.25,10,0,3,2024,False,False
2024-03-25 11:00:00,36.0,39.81,111.6,11,0,3,2024,False,False
2024-03-25 12:00:00,30.0,35.38,99.95,12,0,3,2024,False,False
2024-03-25 13:00:00,29.0,32.46,93.82,13,0,3,2024,False,False
2024-03-25 14:00:00,21.0,26.78,81.87,14,0,3,2024,False,False
2024-03-25 15:00:00,22.0,24.86,77.84,15,0,3,2024,False,False
2024-03-25 16:00:00,22.0,23.48,74.94,16,0,3,2024,False,False
2024-03-25 17:00:00,23.0,23.46,74.9,17,0,3,2024,False,False
2024-03-25 18:00:00,13.0,18.43,64.32,18,0,3,2024,False,False
2024-03-25 19:00:00,20.0,19.66,66.91,19,0,3,2024,False,False
2024-03-25 20:00:00,19.0,19.45,66.47,20,0,3,2024,False,False
2024-03-25 21:00:00,23.0,21.65,71.08,21,0,3,2024,False,False
2024-03-25 22:00:00,21.0,21.37,70.5,22,0,3,2024,False,False
2024-03-25 23:00:00,23.0,22.39,72.63,23,0,3,2024,False,False
2024-03-26 00:00:00,30.0,26.67,81.64,0,1,3,2024,False,False
2024-03-26 01:00:00,29.0,28.08,84.61,1,1,3,2024,False,False
2024-03-26 02:00:00,20.0,24.09,76.22,2,1,3,2024,False,False
2024-03-26 03:00:00,22.0,23.17,74.28,3,1,3,2024,False,False
2024-03-26 04:00:00,27.0,25.14,78.42,4,1,3,2024,False,False
2024-03-26 05:00:00,29.0,27.3,82.96,5,1,3,2024,False,False
2024-03-26 06:00:00,38.0,32.7,94.32,6,1,3,2024,False,False
2024-03-26 07:00:00,42.0,37.53,106.0,7,1,3,2024,False,False
2024-03-26 08:00:00,49.0,43.38,120.39,8,1,3,2024,False,False
2024-03-26 09:00:00,71.0,57.42,151.98,9,1,3,2024,False,True
2024-03-26 10:00:00,61.0,59.31,152.95,10,1,3,2024,False,False
2024-03-26 11:00:00,63.0,61.53,154.09,11,1,3,2024,False,False
2024-03-26 12:00:00,38.0,50.26,137.34,12,1,3,2024,False,False
2024-03-26 13:00:00,19.0,35.05,99.27,13,1,3,2024,False,False
2024-03-26 14:00:00,17.0,26.08,80.39,14,1,3,2024,False,False
2024-03-26 15:00:00,18.0,22.44,72.74,15,1,3,2024,False,False
2024-03-26 16:00:00,15.0,18.92,65.34,16,1,3,2024,False,False
2024-03-26 17:00:00,22.0,20.86,69.42,17,1,3,2024,False,False
2024-03-26 18:00:00,18.0,19.88,67.35,18,1,3,2024,False,False
2024-03-26 19:00:00,17.0,18.51,64.48,19,1,3,2024,False,False
2024-03-26 20:00:00,20.0,19.43,66.41,20,1,3,2024,False,False
2024-03-26 21:00:00,26.0,23.13,74.2,21,1,3,2024,False,False
2024-03-26 22:00:00,23.0,23.49,74.95,22,1,3,2024,False,False
2024-03-26 23:00:00,20.0,22.19,72.21,23,1,3,2024,False,False
2024-03-27 00:00:00,18.0,20.76,69.21,0,2,3,2024,False,False
2024-03-27 01:00:00,17.0,19.26,66.07,1,2,3,2024,False,False
2024-03-27 02:00:00,22.0,20.45,68.57,2,2,3,2024,False,False
2024-03-27 03:00:00,22.0,21.43,70.63,3,2,3,2024,False,False
2024-03-27 04:00:00,18.0,20.11,67.85,4,2,3,2024,False,False
2024-03-27 05:00:00,18.0,19.42,66.39,5,2,3,2024,False,False
2024-03-27 06:00:00,22.0,20.59,68.86,6,2,3,2024,False,False
2024-03-27 07:00:00,35.0,28.15,84.74,7,2,3,2024,False,False
2024-03-27 08:00:00,43.0,35.92,102.04,8,2,3,2024,False,False
2024-03-27 09:00:00,34.0,26.59,81.47,9,2,3,2024,False,False
2024-03-27 10:00:00,38.0,32.45,93.79,10,2,3,2024,False,False
2024-03-27 11:00:00,33.0,33.19,95.36,11,2,3,2024,False,False
2024-03-27 12:00:00,15.0,21.09,69.91,12,2,3,2024,False,False
2024-03-27 13:00:00,25.0,23.35,74.66,13,2,3,2024,False,False
2024-03-27 14:00:00,35.0,29.62,87.85,14,2,3,2024,False,False
2024-03-27 15:00:00,15.0,22.54,72.95,15,2,3,2024,False,False
2024-03-27 16:00:00,23.0,23.24,74.44,16,2,3,2024,False,False
2024-03-27 17:00:00,23.0,23.27,74.5,17,2,3,2024,False,False
2024-03-27 18:00:00,28.0,26.09,80.42,18,2,3,2024,False,False
2024-03-27 19:00:00,27.0,26.64,81.59,19,2,3,2024,False,False
2024-03-27 20:00:00,31.0,29.02,86.59,20,2,3,2024,False,False
2024-03-27 21:00:00,38.0,33.83,96.71,21,2,3,2024,False,False
2024-03-27 22:00:00,32.0,33.02,94.99,22,2,3,2024,False,False
2024-03-27 23:00:00,36.0,34.59,98.29,23,2,3,2024,False,False
2024-03-28 00:00:00,39.0,36.85,104.32,0,3,3,2024,False,False
2024-03-28 01:00:00,41.0,39.18,110.06,1,3,3,2024,False,False
2024-03-28 02:00:00,50.0,44.76,123.81,2,3,3,2024,False,False
2024-03-28 03:00:00,37.0,41.16,114.93,3,3,3,2024,False,False
2024-03-28 04:00:00,29.0,35.18,99.54,4,3,3,2024,False,False
